timestamp,temperature,dew_point,humidity,wind_speed,pressure,uv_index,hour,dayofweek,minute,pred_temp_plus_1h,pred_temp_plus_3h
2025-06-02T05:02:45.497808,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,2.0,59.94,59.0
2025-06-02T05:02:55.504816,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,2.0,59.94,59.0
2025-06-02T05:03:05.508000,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,3.0,59.94,59.0
2025-06-02T05:03:15.516323,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,3.0,59.94,59.0
2025-06-02T05:03:25.501943,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,3.0,59.94,59.0
2025-06-02T05:03:35.503651,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,3.0,59.94,59.0
2025-06-02T05:03:45.502242,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,3.0,59.94,59.0
2025-06-02T05:03:55.497865,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,3.0,59.94,59.0
2025-06-02T05:04:05.504006,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,4.0,59.94,59.0
2025-06-02T05:04:15.504773,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,4.0,59.94,59.0
2025-06-02T05:04:25.501712,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,4.0,59.94,59.0
2025-06-02T05:04:35.497416,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,4.0,59.94,59.0
2025-06-02T05:04:45.502658,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,4.0,59.94,59.0
2025-06-02T05:04:55.517265,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,4.0,59.94,59.0
2025-06-02T05:05:05.498589,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,5.0,59.94,59.0
2025-06-02T05:05:15.503392,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,5.0,59.94,59.0
2025-06-02T05:05:25.504043,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,5.0,59.94,59.0
2025-06-02T05:05:35.502854,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,5.0,59.94,59.0
2025-06-02T05:05:45.536920,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,5.0,59.94,59.0
2025-06-02T05:05:55.533025,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,5.0,59.94,59.0
2025-06-02T05:06:05.534480,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,6.0,59.94,59.0
2025-06-02T05:06:15.533263,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,6.0,59.94,59.0
2025-06-02T05:06:25.536031,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,6.0,59.94,59.0
2025-06-02T05:06:35.537285,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,6.0,59.94,59.0
2025-06-02T05:06:45.533449,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,6.0,59.94,59.0
2025-06-02T05:06:55.535339,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,6.0,59.94,59.0
2025-06-02T05:07:05.530303,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,7.0,59.94,59.0
2025-06-02T05:07:15.532141,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,7.0,59.94,59.0
2025-06-02T05:07:25.535616,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,7.0,59.94,59.0
2025-06-02T05:07:35.533250,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,7.0,59.94,59.0
2025-06-02T05:07:45.538702,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,7.0,59.94,59.0
2025-06-02T05:07:55.538289,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,7.0,59.94,59.0
2025-06-02T05:08:05.534624,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,8.0,59.94,59.0
2025-06-02T05:08:15.534245,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,8.0,59.94,59.0
2025-06-02T05:08:25.571566,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,8.0,59.94,59.0
2025-06-02T05:08:35.537363,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,8.0,59.94,59.0
2025-06-02T05:08:45.535932,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,8.0,59.94,59.0
2025-06-02T05:08:55.541478,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,8.0,59.94,59.0
2025-06-02T05:09:05.541214,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,9.0,59.94,59.0
2025-06-02T05:09:15.534663,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,9.0,59.94,59.0
2025-06-02T05:09:25.537233,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,9.0,59.94,59.0
2025-06-02T05:09:35.537003,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,9.0,59.94,59.0
2025-06-02T05:09:45.544212,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,9.0,59.94,59.0
2025-06-02T05:09:55.541538,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,9.0,59.94,59.0
2025-06-02T05:10:05.540740,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,10.0,59.94,59.0
2025-06-02T05:10:15.541062,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,10.0,59.94,59.0
2025-06-02T05:10:25.540187,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,10.0,59.94,59.0
2025-06-02T05:10:35.541440,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,10.0,59.94,59.0
2025-06-02T05:10:45.541509,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,10.0,59.94,59.0
2025-06-02T05:10:55.570672,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,10.0,59.94,59.0
2025-06-02T05:11:05.551539,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,11.0,59.94,59.0
2025-06-02T05:11:15.550244,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,11.0,59.94,59.0
2025-06-02T05:11:25.550399,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,11.0,59.94,59.0
2025-06-02T05:11:35.556147,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,11.0,59.94,59.0
2025-06-02T05:11:45.544727,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,11.0,59.94,59.0
2025-06-02T05:11:55.550856,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,11.0,59.94,59.0
2025-06-02T05:12:05.546645,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,12.0,59.94,59.0
2025-06-02T05:12:15.570061,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,12.0,59.94,59.0
2025-06-02T05:12:25.551710,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,12.0,59.94,59.0
2025-06-02T05:12:35.549704,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,12.0,59.94,59.0
2025-06-02T05:12:45.551139,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,12.0,59.94,59.0
2025-06-02T05:12:55.551558,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,12.0,59.94,59.0
2025-06-02T05:13:05.552438,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,13.0,59.94,59.0
2025-06-02T05:13:15.549766,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,13.0,59.94,59.0
2025-06-02T05:13:25.553354,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,13.0,59.94,59.0
2025-06-02T05:13:35.549338,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,13.0,59.94,59.0
2025-06-02T05:13:45.588972,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,13.0,59.94,59.0
2025-06-02T05:13:55.587960,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,13.0,59.94,59.0
2025-06-02T05:14:05.583555,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,14.0,59.94,59.0
2025-06-02T05:14:15.591801,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,14.0,59.94,59.0
2025-06-02T05:14:25.585472,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,14.0,59.94,59.0
2025-06-02T05:14:35.585067,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,14.0,59.94,59.0
2025-06-02T05:14:45.600373,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,14.0,59.94,59.0
2025-06-02T05:14:55.590366,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,14.0,59.94,59.0
2025-06-02T05:15:05.589116,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,15.0,59.94,59.0
2025-06-02T05:15:15.588650,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,15.0,59.94,59.0
2025-06-02T05:15:25.591727,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,15.0,59.94,59.0
2025-06-02T05:15:35.591234,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,15.0,59.94,59.0
2025-06-02T05:15:45.588380,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,15.0,59.94,59.0
2025-06-02T05:15:55.594016,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,15.0,59.94,59.0
2025-06-02T05:16:05.592778,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,16.0,59.94,59.0
2025-06-02T05:16:15.589452,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,16.0,59.94,59.0
2025-06-02T05:16:25.592462,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,16.0,59.94,59.0
2025-06-02T05:16:35.592981,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,16.0,59.94,59.0
2025-06-02T05:16:45.592664,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,16.0,59.94,59.0
2025-06-02T05:16:55.599615,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,16.0,59.94,59.0
2025-06-02T05:17:05.598316,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,17.0,59.94,59.0
2025-06-02T05:17:15.593516,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,17.0,59.94,59.0
2025-06-02T05:17:25.595727,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,17.0,59.94,59.0
2025-06-02T05:17:35.611508,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,17.0,59.94,59.0
2025-06-02T05:17:45.600231,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,17.0,59.94,59.0
2025-06-02T05:17:55.605964,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,17.0,59.94,59.0
2025-06-02T05:18:05.632523,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,18.0,59.94,59.0
2025-06-02T05:18:15.607600,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,18.0,59.94,59.0
2025-06-02T05:18:25.636918,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,18.0,59.94,59.0
2025-06-02T05:18:35.608102,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,18.0,59.94,59.0
2025-06-02T05:18:45.611068,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,18.0,59.94,59.0
2025-06-02T05:18:55.612538,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,18.0,59.94,59.0
2025-06-02T05:19:05.609039,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,19.0,59.94,59.0
2025-06-02T05:19:15.617140,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,19.0,59.94,59.0
2025-06-02T05:19:25.684080,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,19.0,59.94,59.0
2025-06-02T05:19:35.639978,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,19.0,59.94,59.0
2025-06-02T05:19:45.657544,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,19.0,59.94,59.0
2025-06-02T05:19:55.642118,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,19.0,59.94,59.0
2025-06-02T05:20:05.635783,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,20.0,59.94,59.0
2025-06-02T05:20:15.639065,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,20.0,59.94,59.0
2025-06-02T05:20:25.647406,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,20.0,59.94,59.0
2025-06-02T05:20:35.647792,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,20.0,59.94,59.0
2025-06-02T05:20:45.640599,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,20.0,59.94,59.0
2025-06-02T05:20:55.635824,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,20.0,59.94,59.0
2025-06-02T05:21:05.645964,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,21.0,59.94,59.0
2025-06-02T05:21:15.658712,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,21.0,59.94,59.0
2025-06-02T05:21:25.660960,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,21.0,59.94,59.0
2025-06-02T05:21:35.646656,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,21.0,59.94,59.0
2025-06-02T05:21:45.656316,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,21.0,59.94,59.0
2025-06-02T05:21:55.665690,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,21.0,59.94,59.0
2025-06-02T05:22:05.686273,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,22.0,59.94,59.0
2025-06-02T05:22:15.650307,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,22.0,59.94,59.0
2025-06-02T05:22:25.655916,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,22.0,59.94,59.0
2025-06-02T05:22:35.647398,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,22.0,59.94,59.0
2025-06-02T05:22:45.652480,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,22.0,59.94,59.0
2025-06-02T05:22:55.655064,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,22.0,59.94,59.0
2025-06-02T05:23:05.654869,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,23.0,59.94,59.0
2025-06-02T05:23:15.655024,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,23.0,59.94,59.0
2025-06-02T05:23:25.663832,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,23.0,59.94,59.0
2025-06-02T05:23:35.656825,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,23.0,59.94,59.0
2025-06-02T05:23:45.667170,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,23.0,59.94,59.0
2025-06-02T05:23:55.665019,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,23.0,59.94,59.0
2025-06-02T05:24:05.657904,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,24.0,59.94,59.0
2025-06-02T05:24:15.662333,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,24.0,59.94,59.0
2025-06-02T05:24:25.664793,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,24.0,59.94,59.0
2025-06-02T05:24:35.656099,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,24.0,59.94,59.0
2025-06-02T05:24:45.681163,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,24.0,59.94,59.0
2025-06-02T05:24:55.656338,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,24.0,59.94,59.0
2025-06-02T05:25:05.656007,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,25.0,59.94,59.0
2025-06-02T05:25:15.654704,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,25.0,59.94,59.0
2025-06-02T05:25:25.673842,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,25.0,59.94,59.0
2025-06-02T05:25:35.664216,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,25.0,59.94,59.0
2025-06-02T05:25:45.660882,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,25.0,59.94,59.0
2025-06-02T05:25:55.663849,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,25.0,59.94,59.0
2025-06-02T05:26:05.665538,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,26.0,59.94,59.0
2025-06-02T05:26:15.655064,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,26.0,59.94,59.0
2025-06-02T05:26:25.663897,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,26.0,59.94,59.0
2025-06-02T05:26:35.658557,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,26.0,59.94,59.0
2025-06-02T05:26:45.656211,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,26.0,59.94,59.0
2025-06-02T05:26:55.661598,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,26.0,59.94,59.0
2025-06-02T05:27:05.654726,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,27.0,59.94,59.0
2025-06-02T05:27:15.657656,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,27.0,59.94,59.0
2025-06-02T05:27:25.655496,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,27.0,59.94,59.0
2025-06-02T05:27:35.652446,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,27.0,59.94,59.0
2025-06-02T05:27:45.654235,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,27.0,59.94,59.0
2025-06-02T05:27:55.656930,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,27.0,59.94,59.0
2025-06-02T05:28:05.654806,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,28.0,59.94,59.0
2025-06-02T05:28:15.656071,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,28.0,59.94,59.0
2025-06-02T05:28:25.665864,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,28.0,59.94,59.0
2025-06-02T05:28:35.662944,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,28.0,59.94,59.0
2025-06-02T05:28:45.661583,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,28.0,59.94,59.0
2025-06-02T05:28:55.662440,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,28.0,59.94,59.0
2025-06-02T05:29:05.659902,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,29.0,59.94,59.0
2025-06-02T05:29:15.663078,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,29.0,59.94,59.0
2025-06-02T05:29:25.661299,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,29.0,59.94,59.0
2025-06-02T05:29:35.662904,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,29.0,59.94,59.0
2025-06-02T05:29:45.659928,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,29.0,59.94,59.0
2025-06-02T05:29:55.665090,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,29.0,59.94,59.0
2025-06-02T05:30:05.663301,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,30.0,59.94,59.0
2025-06-02T05:30:15.664853,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,30.0,59.94,59.0
2025-06-02T05:30:25.665144,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,30.0,59.94,59.0
2025-06-02T05:30:35.665774,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,30.0,59.94,59.0
2025-06-02T05:30:45.672026,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,30.0,59.94,59.0
2025-06-02T05:30:55.664409,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,30.0,59.94,59.0
2025-06-02T05:31:05.691214,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,31.0,59.94,59.0
2025-06-02T05:31:15.696289,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,31.0,59.94,59.0
2025-06-02T05:31:25.675437,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,31.0,59.94,59.0
2025-06-02T05:31:35.764234,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,31.0,59.94,59.0
2025-06-02T05:31:45.754623,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,31.0,59.94,59.0
2025-06-02T05:31:55.704966,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,31.0,59.94,59.0
2025-06-02T05:32:05.705031,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,32.0,59.94,59.0
2025-06-02T05:32:15.707304,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,32.0,59.94,59.0
2025-06-02T05:32:25.712358,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,32.0,59.94,59.0
2025-06-02T05:32:35.706093,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,32.0,59.94,59.0
2025-06-02T05:32:45.705366,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,32.0,59.94,59.0
2025-06-02T05:32:55.711179,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,32.0,59.94,59.0
2025-06-02T05:33:05.704029,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,33.0,59.94,59.0
2025-06-02T05:33:15.712215,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,33.0,59.94,59.0
2025-06-02T05:33:25.723835,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,33.0,59.94,59.0
2025-06-02T05:33:35.720123,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,33.0,59.94,59.0
2025-06-02T05:33:45.718003,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,33.0,59.94,59.0
2025-06-02T05:33:55.703951,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,33.0,59.94,59.0
2025-06-02T05:34:05.704978,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,34.0,59.94,59.0
2025-06-02T05:34:15.727083,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,34.0,59.94,59.0
2025-06-02T05:34:25.720050,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,34.0,59.94,59.0
2025-06-02T05:34:35.711086,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,34.0,59.94,59.0
2025-06-02T05:34:45.710308,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,34.0,59.94,59.0
2025-06-02T05:34:55.711120,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,34.0,59.94,59.0
2025-06-02T05:35:05.712000,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,35.0,59.94,59.0
2025-06-02T05:35:15.718193,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,35.0,59.94,59.0
2025-06-02T05:35:25.712606,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,35.0,59.94,59.0
2025-06-02T05:35:35.709742,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,35.0,59.94,59.0
2025-06-02T05:35:45.718331,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,35.0,59.94,59.0
2025-06-02T05:35:55.717989,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,35.0,59.94,59.0
2025-06-02T05:36:05.718208,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,36.0,59.81,59.0
2025-06-02T05:36:15.720591,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,36.0,59.81,59.0
2025-06-02T05:36:25.751557,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,36.0,59.81,59.0
2025-06-02T05:36:35.718781,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,36.0,59.81,59.0
2025-06-02T05:36:45.711730,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,36.0,59.81,59.0
2025-06-02T05:36:55.718513,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,36.0,59.81,59.0
2025-06-02T05:37:05.714209,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,37.0,59.04,59.0
2025-06-02T05:37:15.718348,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,37.0,59.04,59.0
2025-06-02T05:37:25.720611,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,37.0,59.04,59.0
2025-06-02T05:37:35.719115,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,37.0,59.04,59.0
2025-06-02T05:37:45.718403,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,37.0,59.04,59.0
2025-06-02T05:37:55.741760,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,37.0,59.04,59.0
2025-06-02T05:38:05.723635,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,38.0,59.0,59.0
2025-06-02T05:38:15.718457,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,38.0,59.0,59.0
2025-06-02T05:38:25.721800,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,38.0,59.0,59.0
2025-06-02T05:38:35.720535,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,38.0,59.0,59.0
2025-06-02T05:38:45.721490,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,38.0,59.0,59.0
2025-06-02T05:38:55.728106,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,38.0,59.0,59.0
2025-06-02T05:39:05.727863,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,39.0,59.0,59.0
2025-06-02T05:39:15.721496,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,39.0,59.0,59.0
2025-06-02T05:39:25.737672,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,39.0,59.0,59.0
2025-06-02T05:39:35.721844,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,39.0,59.0,59.0
2025-06-02T05:39:45.723073,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,39.0,59.0,59.0
2025-06-02T05:39:55.718940,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,39.0,59.0,59.0
2025-06-02T05:40:05.721092,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,40.0,59.0,59.0
2025-06-02T05:40:15.727536,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,40.0,59.0,59.0
2025-06-02T05:40:25.737303,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,40.0,59.0,59.0
2025-06-02T05:40:35.726767,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,40.0,59.0,59.0
2025-06-02T05:40:45.732376,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,40.0,59.0,59.0
2025-06-02T05:40:55.741758,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,40.0,59.0,59.0
2025-06-02T05:41:05.738322,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,41.0,59.0,59.0
2025-06-02T05:41:15.737023,48.0,45.0,88.0,6.28,29.93,0.0,5.0,0.0,41.0,59.0,59.0
